Timestamp,Headquarters ElecMeter-Main kW,Headquarters ElecMeter-Main kWh,Headquarters GasMeter-Main Consumption,Headquarters WaterMeter-Main Consumption
2023-05-23T22:45:00-04:00 New_York,143,"",0,0
2023-05-23T23:00:00-04:00 New_York,137,154,0,0
2023-05-23T23:15:00-04:00 New_York,136,"",0,0
2023-05-23T23:30:00-04:00 New_York,202,"",0,0
2023-05-23T23:45:00-04:00 New_York,141,"",0,0
2023-05-24T00:00:00-04:00 New_York,127,131,0,0
2023-05-24T00:15:00-04:00 New_York,128,"",0,0
2023-05-24T00:30:00-04:00 New_York,138,"",0,0
2023-05-24T00:45:00-04:00 New_York,131,"",0,0
2023-05-24T01:00:00-04:00 New_York,131,122.5,0,0
2023-05-24T01:15:00-04:00 New_York,120,"",0,0
2023-05-24T01:30:00-04:00 New_York,116,"",0,0
2023-05-24T01:45:00-04:00 New_York,123,"",1,0
2023-05-24T02:00:00-04:00 New_York,120,127.75,1.2999999523162842,0
2023-05-24T02:15:00-04:00 New_York,119,"",0,1.5
2023-05-24T02:30:00-04:00 New_York,139,"",0,0.8999999761581421
2023-05-24T02:45:00-04:00 New_York,133,"",0,1.600000023841858
2023-05-24T03:00:00-04:00 New_York,132,134.5,0,0
2023-05-24T03:15:00-04:00 New_York,134,"",0,0
2023-05-24T03:30:00-04:00 New_York,135,"",0,0
2023-05-24T03:45:00-04:00 New_York,137,"",0,0.800000011920929
2023-05-24T04:00:00-04:00 New_York,139,137.25,0,0
2023-05-24T04:15:00-04:00 New_York,138,"",0,0
2023-05-24T04:30:00-04:00 New_York,138,"",0,0
2023-05-24T04:45:00-04:00 New_York,134,"",1.2000000476837158,0
2023-05-24T05:00:00-04:00 New_York,134,125.25,0,0
2023-05-24T05:15:00-04:00 New_York,127,"",0,0
2023-05-24T05:30:00-04:00 New_York,120,"",0,0
2023-05-24T05:45:00-04:00 New_York,120,"",0,0
2023-05-24T06:00:00-04:00 New_York,131,131.25,0,1.100000023841858
2023-05-24T06:15:00-04:00 New_York,126,"",0,0
2023-05-24T06:30:00-04:00 New_York,131,"",0,0
2023-05-24T06:45:00-04:00 New_York,137,"",0,0
2023-05-24T07:00:00-04:00 New_York,90,149,0,0
2023-05-24T07:15:00-04:00 New_York,93,"",0,0
2023-05-24T07:30:00-04:00 New_York,218,"",0,1.600000023841858
2023-05-24T07:45:00-04:00 New_York,195,"",0,0
2023-05-24T08:00:00-04:00 New_York,207,402.25,1.2000000476837158,3.0999999046325684
2023-05-24T08:15:00-04:00 New_York,521,"",1,8.5
2023-05-24T08:30:00-04:00 New_York,441,"",0,5.800000190734863
2023-05-24T08:45:00-04:00 New_York,440,"",0,0
2023-05-24T09:00:00-04:00 New_York,376,432.75,0,8
2023-05-24T09:15:00-04:00 New_York,397,"",0,7.900000095367432
2023-05-24T09:30:00-04:00 New_York,412,"",0,8.899999618530273
2023-05-24T09:45:00-04:00 New_York,546,"",0,0
2023-05-24T10:00:00-04:00 New_York,473,433,0,0
2023-05-24T10:15:00-04:00 New_York,442,"",0,0
2023-05-24T10:30:00-04:00 New_York,419,"",0,0
2023-05-24T10:45:00-04:00 New_York,398,"",1.2999999523162842,0
2023-05-24T11:00:00-04:00 New_York,436,429.25,1.399999976158142,0
2023-05-24T11:15:00-04:00 New_York,449,"",0,0
2023-05-24T11:30:00-04:00 New_York,425,"",0,0
2023-05-24T11:45:00-04:00 New_York,407,"",0,0
2023-05-24T12:00:00-04:00 New_York,524,463,0,9.199999809265137
2023-05-24T12:15:00-04:00 New_York,521,"",0,0
2023-05-24T12:30:00-04:00 New_York,414,"",1.100000023841858,8.300000190734863
2023-05-24T12:45:00-04:00 New_York,393,"",1,2.5999999046325684
2023-05-24T13:00:00-04:00 New_York,409,480.75,0,0
2023-05-24T13:15:00-04:00 New_York,519,"",0,0
2023-05-24T13:30:00-04:00 New_York,552,"",0,8.199999809265137
2023-05-24T13:45:00-04:00 New_York,443,"",0,5.199999809265137
2023-05-24T14:00:00-04:00 New_York,424,496.75,0,0
2023-05-24T14:15:00-04:00 New_York,445,"",1,4.5
2023-05-24T14:30:00-04:00 New_York,503,"",1.100000023841858,3.9000000953674316
2023-05-24T14:45:00-04:00 New_York,615,"",0,2.200000047683716
2023-05-24T15:00:00-04:00 New_York,464,476.5,0,0
2023-05-24T15:15:00-04:00 New_York,433,"",0,0
2023-05-24T15:30:00-04:00 New_York,577,"",0,2.799999952316284
2023-05-24T15:45:00-04:00 New_York,432,"",0,5.900000095367432
2023-05-24T16:00:00-04:00 New_York,495,469.5,1.100000023841858,0
2023-05-24T16:15:00-04:00 New_York,441,"",1.100000023841858,2.5
2023-05-24T16:30:00-04:00 New_York,408,"",0,9.800000190734863
2023-05-24T16:45:00-04:00 New_York,534,"",0,3.5999999046325684
2023-05-24T17:00:00-04:00 New_York,451,481.25,0,8.600000381469727
2023-05-24T17:15:00-04:00 New_York,539,"",0,3.0999999046325684
2023-05-24T17:30:00-04:00 New_York,449,"",0,0
2023-05-24T17:45:00-04:00 New_York,486,"",1,0
2023-05-24T18:00:00-04:00 New_York,515,308.5,0,3.299999952316284
2023-05-24T18:15:00-04:00 New_York,439,"",0,0
2023-05-24T18:30:00-04:00 New_York,209,"",0,0
2023-05-24T18:45:00-04:00 New_York,71,"",0,1
2023-05-24T19:00:00-04:00 New_York,120,121,1.2999999523162842,0.5
2023-05-24T19:15:00-04:00 New_York,123,"",0,0
2023-05-24T19:30:00-04:00 New_York,120,"",0,0
2023-05-24T19:45:00-04:00 New_York,121,"",0,1.100000023841858
2023-05-24T20:00:00-04:00 New_York,115,133.5,0,0
2023-05-24T20:15:00-04:00 New_York,171,"",0,0
2023-05-24T20:30:00-04:00 New_York,119,"",0,0
2023-05-24T20:45:00-04:00 New_York,129,"",0,0
2023-05-24T21:00:00-04:00 New_York,133,145.75,0,0
2023-05-24T21:15:00-04:00 New_York,132,"",0,0
2023-05-24T21:30:00-04:00 New_York,127,"",0,0
2023-05-24T21:45:00-04:00 New_York,191,"",0,0
2023-05-24T22:00:00-04:00 New_York,118,123.75,0,1.899999976158142
2023-05-24T22:15:00-04:00 New_York,129,"",1,0.5
2023-05-24T22:30:00-04:00 New_York,122,"",1.2000000476837158,0
2023-05-24T22:45:00-04:00 New_York,126,"",0,0
2023-05-24T23:00:00-04:00 New_York,125,123.75,0,0
2023-05-24T23:15:00-04:00 New_York,124,"",0,0
2023-05-24T23:30:00-04:00 New_York,126,"",0,0
2023-05-24T23:45:00-04:00 New_York,120,"",0,0
2023-05-25T00:00:00-04:00 New_York,122,117.25,0,0
2023-05-25T00:15:00-04:00 New_York,126,"",0,1.600000023841858
2023-05-25T00:30:00-04:00 New_York,112,"",0,0
2023-05-25T00:45:00-04:00 New_York,109,"",0,0
2023-05-25T01:00:00-04:00 New_York,113,114,0,0
2023-05-25T01:15:00-04:00 New_York,117,"",1.2000000476837158,0
2023-05-25T01:30:00-04:00 New_York,110,"",1,1.7999999523162842
2023-05-25T01:45:00-04:00 New_York,116,"",0,0
2023-05-25T02:00:00-04:00 New_York,120,117.25,0,0
2023-05-25T02:15:00-04:00 New_York,114,"",0,0
2023-05-25T02:30:00-04:00 New_York,109,"",0,0
2023-05-25T02:45:00-04:00 New_York,126,"",0,0
2023-05-25T03:00:00-04:00 New_York,127,139.25,0,0
2023-05-25T03:15:00-04:00 New_York,128,"",0,0
2023-05-25T03:30:00-04:00 New_York,175,"",0,0
2023-05-25T03:45:00-04:00 New_York,127,"",0,0
2023-05-25T04:00:00-04:00 New_York,127,124.5,0,0
2023-05-25T04:15:00-04:00 New_York,129,"",0,0
2023-05-25T04:30:00-04:00 New_York,121,"",0,0
2023-05-25T04:45:00-04:00 New_York,121,"",0,0
2023-05-25T05:00:00-04:00 New_York,123,125,1.100000023841858,1
2023-05-25T05:15:00-04:00 New_York,128,"",1.5,1.2999999523162842
2023-05-25T05:30:00-04:00 New_York,122,"",0,0
2023-05-25T05:45:00-04:00 New_York,127,"",0,0
2023-05-25T06:00:00-04:00 New_York,112,127.25,0,0
2023-05-25T06:15:00-04:00 New_York,134,"",0,0
2023-05-25T06:30:00-04:00 New_York,134,"",0,0
2023-05-25T06:45:00-04:00 New_York,129,"",0,0.6000000238418579
2023-05-25T07:00:00-04:00 New_York,92,180.5,0,0
2023-05-25T07:15:00-04:00 New_York,220,"",0,0
2023-05-25T07:30:00-04:00 New_York,199,"",0,1
2023-05-25T07:45:00-04:00 New_York,211,"",0,0
2023-05-25T08:00:00-04:00 New_York,215,390.5,0,0
2023-05-25T08:15:00-04:00 New_York,535,"",1.100000023841858,0
2023-05-25T08:30:00-04:00 New_York,346,"",1.100000023841858,9.100000381469727
2023-05-25T08:45:00-04:00 New_York,466,"",0,6.800000190734863
2023-05-25T09:00:00-04:00 New_York,448,433.5,0,8.399999618530273
2023-05-25T09:15:00-04:00 New_York,407,"",0,7.199999809265137
2023-05-25T09:30:00-04:00 New_York,383,"",0,0
2023-05-25T09:45:00-04:00 New_York,496,"",0,0
2023-05-25T10:00:00-04:00 New_York,419,416.75,0,6
2023-05-25T10:15:00-04:00 New_York,429,"",0,0
2023-05-25T10:30:00-04:00 New_York,416,"",0,0
2023-05-25T10:45:00-04:00 New_York,403,"",0,5.099999904632568
2023-05-25T11:00:00-04:00 New_York,637,484.25,0,4
2023-05-25T11:15:00-04:00 New_York,437,"",1.100000023841858,3
2023-05-25T11:30:00-04:00 New_York,420,"",0,0
2023-05-25T11:45:00-04:00 New_York,443,"",0,7.5
2023-05-25T12:00:00-04:00 New_York,425,504.5,0,9.899999618530273
2023-05-25T12:15:00-04:00 New_York,646,"",0,0
2023-05-25T12:30:00-04:00 New_York,503,"",0,0
2023-05-25T12:45:00-04:00 New_York,444,"",1.2999999523162842,7.199999809265137
2023-05-25T13:00:00-04:00 New_York,427,493.5,1.2999999523162842,5.5
2023-05-25T13:15:00-04:00 New_York,427,"",0,6.800000190734863
2023-05-25T13:30:00-04:00 New_York,628,"",0,4.400000095367432
2023-05-25T13:45:00-04:00 New_York,492,"",0,0
2023-05-25T14:00:00-04:00 New_York,445,434.5,0,0
2023-05-25T14:15:00-04:00 New_York,425,"",1,0
2023-05-25T14:30:00-04:00 New_York,447,"",0,4.5
2023-05-25T14:45:00-04:00 New_York,421,"",0,8.800000190734863
2023-05-25T15:00:00-04:00 New_York,610,497.75,0,3.299999952316284
2023-05-25T15:15:00-04:00 New_York,505,"",0,0
2023-05-25T15:30:00-04:00 New_York,446,"",0,2.5999999046325684
2023-05-25T15:45:00-04:00 New_York,430,"",1.399999976158142,0
2023-05-25T16:00:00-04:00 New_York,443,483.25,1.399999976158142,9.699999809265137
2023-05-25T16:15:00-04:00 New_York,425,"",0,0
2023-05-25T16:30:00-04:00 New_York,586,"",0,3.9000000953674316
2023-05-25T16:45:00-04:00 New_York,479,"",0,4.400000095367432
2023-05-25T17:00:00-04:00 New_York,466,468,0,0
2023-05-25T17:15:00-04:00 New_York,440,"",1.399999976158142,3.299999952316284
2023-05-25T17:30:00-04:00 New_York,461,"",0,6.900000095367432
2023-05-25T17:45:00-04:00 New_York,505,"",0,2.9000000953674316
2023-05-25T18:00:00-04:00 New_York,538,350.75,0,8
2023-05-25T18:15:00-04:00 New_York,444,"",0,1.100000023841858
2023-05-25T18:30:00-04:00 New_York,210,"",0,0
2023-05-25T18:45:00-04:00 New_York,211,"",1.100000023841858,0
2023-05-25T19:00:00-04:00 New_York,120,124.5,1,0
2023-05-25T19:15:00-04:00 New_York,127,"",0,0
2023-05-25T19:30:00-04:00 New_York,134,"",0,0
2023-05-25T19:45:00-04:00 New_York,117,"",0,0
2023-05-25T20:00:00-04:00 New_York,111,114,0,0
2023-05-25T20:15:00-04:00 New_York,116,"",0,0
2023-05-25T20:30:00-04:00 New_York,111,"",0,0
2023-05-25T20:45:00-04:00 New_York,118,"",0,0
2023-05-25T21:00:00-04:00 New_York,116,151,0,0
2023-05-25T21:15:00-04:00 New_York,185,"",0,0
2023-05-25T21:30:00-04:00 New_York,115,"",0,0
2023-05-25T21:45:00-04:00 New_York,188,"",0,0
2023-05-25T22:00:00-04:00 New_York,116,115.5,0,0
2023-05-25T22:15:00-04:00 New_York,118,"",1.399999976158142,2
2023-05-25T22:30:00-04:00 New_York,114,"",0,0
2023-05-25T22:45:00-04:00 New_York,114,"",0,0
2023-05-25T23:00:00-04:00 New_York,111,137.5,0,0
2023-05-25T23:15:00-04:00 New_York,115,"",0,0
2023-05-25T23:30:00-04:00 New_York,195,"",0,1.7999999523162842
2023-05-25T23:45:00-04:00 New_York,129,"",0,0
2023-05-26T00:00:00-04:00 New_York,114,115.5,0,0
2023-05-26T00:15:00-04:00 New_York,121,"",0,0
2023-05-26T00:30:00-04:00 New_York,116,"",0,1.399999976158142
2023-05-26T00:45:00-04:00 New_York,111,"",1.399999976158142,0
2023-05-26T01:00:00-04:00 New_York,113,114.25,1.2999999523162842,1
2023-05-26T01:15:00-04:00 New_York,119,"",0,1.2000000476837158
2023-05-26T01:30:00-04:00 New_York,120,"",0,0
2023-05-26T01:45:00-04:00 New_York,105,"",0,0
2023-05-26T02:00:00-04:00 New_York,109,108.75,0,0
2023-05-26T02:15:00-04:00 New_York,111,"",0,0.8999999761581421
2023-05-26T02:30:00-04:00 New_York,109,"",0,0
2023-05-26T02:45:00-04:00 New_York,106,"",0,0
2023-05-26T03:00:00-04:00 New_York,105,105,0,0
2023-05-26T03:15:00-04:00 New_York,105,"",0,0.8999999761581421
2023-05-26T03:30:00-04:00 New_York,104,"",0,0
2023-05-26T03:45:00-04:00 New_York,106,"",0,0.699999988079071
2023-05-26T04:00:00-04:00 New_York,107,126.5,0,0
2023-05-26T04:15:00-04:00 New_York,113,"",0,0
2023-05-26T04:30:00-04:00 New_York,113,"",1.399999976158142,0
2023-05-26T04:45:00-04:00 New_York,173,"",1.399999976158142,0
2023-05-26T05:00:00-04:00 New_York,114,113.5,0,0
2023-05-26T05:15:00-04:00 New_York,118,"",0,0
2023-05-26T05:30:00-04:00 New_York,110,"",0,0
2023-05-26T05:45:00-04:00 New_York,112,"",0,0
2023-05-26T06:00:00-04:00 New_York,105,119,0,0
2023-05-26T06:15:00-04:00 New_York,101,"",0,1.899999976158142
2023-05-26T06:30:00-04:00 New_York,99,"",0,0.699999988079071
2023-05-26T06:45:00-04:00 New_York,171,"",0,0
2023-05-26T07:00:00-04:00 New_York,72,129.25,0,0
2023-05-26T07:15:00-04:00 New_York,60,"",0,0
2023-05-26T07:30:00-04:00 New_York,193,"",0,0
2023-05-26T07:45:00-04:00 New_York,192,"",1.5,0
2023-05-26T08:00:00-04:00 New_York,182,403,1,6.099999904632568
2023-05-26T08:15:00-04:00 New_York,512,"",0,8
2023-05-26T08:30:00-04:00 New_York,525,"",0,0
2023-05-26T08:45:00-04:00 New_York,393,"",0,3.799999952316284
2023-05-26T09:00:00-04:00 New_York,354,442,0,8.899999618530273
2023-05-26T09:15:00-04:00 New_York,379,"",0,7.800000190734863
2023-05-26T09:30:00-04:00 New_York,402,"",0,8.899999618530273
2023-05-26T09:45:00-04:00 New_York,633,"",0,7.099999904632568
2023-05-26T10:00:00-04:00 New_York,482,434,0,5
2023-05-26T10:15:00-04:00 New_York,422,"",0,0
2023-05-26T10:30:00-04:00 New_York,409,"",0,5.699999809265137
2023-05-26T10:45:00-04:00 New_York,423,"",0,2.799999952316284
2023-05-26T11:00:00-04:00 New_York,554,516.25,1,0
2023-05-26T11:15:00-04:00 New_York,601,"",1,7
2023-05-26T11:30:00-04:00 New_York,474,"",0,4.599999904632568
2023-05-26T11:45:00-04:00 New_York,436,"",0,0
2023-05-26T12:00:00-04:00 New_York,456,498.5,0,4.800000190734863
2023-05-26T12:15:00-04:00 New_York,435,"",0,0
2023-05-26T12:30:00-04:00 New_York,567,"",0,7.400000095367432
2023-05-26T12:45:00-04:00 New_York,536,"",1,0
2023-05-26T13:00:00-04:00 New_York,474,496.25,0,6.800000190734863
2023-05-26T13:15:00-04:00 New_York,508,"",0,8.600000381469727
2023-05-26T13:30:00-04:00 New_York,496,"",0,2.700000047683716
2023-05-26T13:45:00-04:00 New_York,507,"",0,0
2023-05-26T14:00:00-04:00 New_York,489,553.25,1,0
2023-05-26T14:15:00-04:00 New_York,610,"",1,0
2023-05-26T14:30:00-04:00 New_York,569,"",0,7.699999809265137
2023-05-26T14:45:00-04:00 New_York,545,"",0,6.400000095367432
2023-05-26T15:00:00-04:00 New_York,538,524.5,0,5.5
2023-05-26T15:15:00-04:00 New_York,511,"",0,0
2023-05-26T15:30:00-04:00 New_York,530,"",1.2000000476837158,2.299999952316284
2023-05-26T15:45:00-04:00 New_York,519,"",0,0
2023-05-26T16:00:00-04:00 New_York,543,521,0,0
2023-05-26T16:15:00-04:00 New_York,515,"",0,0
2023-05-26T16:30:00-04:00 New_York,528,"",0,2.299999952316284
2023-05-26T16:45:00-04:00 New_York,498,"",0,0
2023-05-26T17:00:00-04:00 New_York,587,522.5,0,8.899999618530273
2023-05-26T17:15:00-04:00 New_York,507,"",0,9.699999809265137
2023-05-26T17:30:00-04:00 New_York,514,"",0,0
2023-05-26T17:45:00-04:00 New_York,482,"",0,2.799999952316284
2023-05-26T18:00:00-04:00 New_York,505,326,1.5,5.599999904632568
2023-05-26T18:15:00-04:00 New_York,540,"",1.399999976158142,0
2023-05-26T18:30:00-04:00 New_York,192,"",0,0.699999988079071
2023-05-26T18:45:00-04:00 New_York,67,"",0,0
2023-05-26T19:00:00-04:00 New_York,114,131.5,0,0
2023-05-26T19:15:00-04:00 New_York,160,"",0,0
2023-05-26T19:30:00-04:00 New_York,100,"",0,0
2023-05-26T19:45:00-04:00 New_York,152,"",1.2999999523162842,0
2023-05-26T20:00:00-04:00 New_York,99,118,1.5,0
2023-05-26T20:15:00-04:00 New_York,163,"",0,0
2023-05-26T20:30:00-04:00 New_York,106,"",0,0
2023-05-26T20:45:00-04:00 New_York,104,"",0,0
2023-05-26T21:00:00-04:00 New_York,102,101.5,0,0
2023-05-26T21:15:00-04:00 New_York,103,"",0,1
2023-05-26T21:30:00-04:00 New_York,100,"",0,0
2023-05-26T21:45:00-04:00 New_York,101,"",0,0
2023-05-26T22:00:00-04:00 New_York,113,109.25,0,0.5
2023-05-26T22:15:00-04:00 New_York,109,"",0,1.899999976158142
2023-05-26T22:30:00-04:00 New_York,109,"",0,0
2023-05-26T22:45:00-04:00 New_York,106,"",0,0
2023-05-26T23:00:00-04:00 New_York,114,113.25,0,0
2023-05-26T23:15:00-04:00 New_York,114,"",0,1.7000000476837158
2023-05-26T23:30:00-04:00 New_York,115,"",1.399999976158142,0
2023-05-26T23:45:00-04:00 New_York,110,"",0,0
2023-05-27T00:00:00-04:00 New_York,128,129,0,0
2023-05-27T00:15:00-04:00 New_York,126,"",0,0
2023-05-27T00:30:00-04:00 New_York,129,"",0,0
2023-05-27T00:45:00-04:00 New_York,133,"",0,1.5
2023-05-27T01:00:00-04:00 New_York,122,125.5,0,0
2023-05-27T01:15:00-04:00 New_York,126,"",0,0
2023-05-27T01:30:00-04:00 New_York,132,"",0,0
2023-05-27T01:45:00-04:00 New_York,122,"",0,0
2023-05-27T02:00:00-04:00 New_York,128,141.5,0,0
2023-05-27T02:15:00-04:00 New_York,122,"",1.5,0
2023-05-27T02:30:00-04:00 New_York,190,"",0,0
2023-05-27T02:45:00-04:00 New_York,126,"",0,1.899999976158142
2023-05-27T03:00:00-04:00 New_York,133,128.5,0,0.5
2023-05-27T03:15:00-04:00 New_York,129,"",0,0
2023-05-27T03:30:00-04:00 New_York,128,"",0,0
2023-05-27T03:45:00-04:00 New_York,124,"",0,0
2023-05-27T04:00:00-04:00 New_York,130,127.75,0,0.8999999761581421
2023-05-27T04:15:00-04:00 New_York,128,"",0,0
2023-05-27T04:30:00-04:00 New_York,127,"",0,0
2023-05-27T04:45:00-04:00 New_York,126,"",0,0.5
2023-05-27T05:00:00-04:00 New_York,130,121,0,0
2023-05-27T05:15:00-04:00 New_York,114,"",0,0
2023-05-27T05:30:00-04:00 New_York,115,"",1.399999976158142,0
2023-05-27T05:45:00-04:00 New_York,125,"",1.100000023841858,0
2023-05-27T06:00:00-04:00 New_York,119,119.25,0,0
2023-05-27T06:15:00-04:00 New_York,122,"",0,0
2023-05-27T06:30:00-04:00 New_York,118,"",0,0
2023-05-27T06:45:00-04:00 New_York,118,"",0,0
2023-05-27T07:00:00-04:00 New_York,78,85,0,0
2023-05-27T07:15:00-04:00 New_York,85,"",0,0.8999999761581421
2023-05-27T07:30:00-04:00 New_York,89,"",0,0
2023-05-27T07:45:00-04:00 New_York,88,"",0,0
2023-05-27T08:00:00-04:00 New_York,87,100.75,0,0
2023-05-27T08:15:00-04:00 New_York,84,"",0,0
2023-05-27T08:30:00-04:00 New_York,151,"",1.2000000476837158,1.7000000476837158
2023-05-27T08:45:00-04:00 New_York,81,"",1.2999999523162842,0
2023-05-27T09:00:00-04:00 New_York,80,83.25,0,0
2023-05-27T09:15:00-04:00 New_York,84,"",0,0
2023-05-27T09:30:00-04:00 New_York,86,"",0,0
2023-05-27T09:45:00-04:00 New_York,83,"",0,0.5
2023-05-27T10:00:00-04:00 New_York,82,85.25,0,0
2023-05-27T10:15:00-04:00 New_York,84,"",0,0
2023-05-27T10:30:00-04:00 New_York,91,"",0,0
2023-05-27T10:45:00-04:00 New_York,84,"",0,1.7000000476837158
2023-05-27T11:00:00-04:00 New_York,84,83.5,0,0
2023-05-27T11:15:00-04:00 New_York,81,"",0,0
2023-05-27T11:30:00-04:00 New_York,86,"",0,0
2023-05-27T11:45:00-04:00 New_York,83,"",0,0
2023-05-27T12:00:00-04:00 New_York,83,79.75,0,0
2023-05-27T12:15:00-04:00 New_York,85,"",1.100000023841858,1.2000000476837158
2023-05-27T12:30:00-04:00 New_York,71,"",1.2000000476837158,0
2023-05-27T12:45:00-04:00 New_York,80,"",0,0
2023-05-27T13:00:00-04:00 New_York,67,89.25,0,0
2023-05-27T13:15:00-04:00 New_York,137,"",0,0
2023-05-27T13:30:00-04:00 New_York,74,"",0,0
2023-05-27T13:45:00-04:00 New_York,79,"",0,0
2023-05-27T14:00:00-04:00 New_York,75,75,0,0
2023-05-27T14:15:00-04:00 New_York,80,"",0,0
2023-05-27T14:30:00-04:00 New_York,73,"",0,0
2023-05-27T14:45:00-04:00 New_York,72,"",0,0
2023-05-27T15:00:00-04:00 New_York,75,77.5,0,0
2023-05-27T15:15:00-04:00 New_York,81,"",0,0
2023-05-27T15:30:00-04:00 New_York,75,"",0,1.2999999523162842
2023-05-27T15:45:00-04:00 New_York,79,"",0,0
2023-05-27T16:00:00-04:00 New_York,74,75.5,0,0
2023-05-27T16:15:00-04:00 New_York,73,"",0,0
2023-05-27T16:30:00-04:00 New_York,78,"",0,0
2023-05-27T16:45:00-04:00 New_York,77,"",0,0
2023-05-27T17:00:00-04:00 New_York,75,83,0,0
2023-05-27T17:15:00-04:00 New_York,86,"",0,0
2023-05-27T17:30:00-04:00 New_York,87,"",0,0
2023-05-27T17:45:00-04:00 New_York,84,"",0,2
2023-05-27T18:00:00-04:00 New_York,85,81,0,0
2023-05-27T18:15:00-04:00 New_York,78,"",0,1.899999976158142
2023-05-27T18:30:00-04:00 New_York,80,"",1.100000023841858,0
2023-05-27T18:45:00-04:00 New_York,81,"",0,0
2023-05-27T19:00:00-04:00 New_York,124,128.75,0,0
2023-05-27T19:15:00-04:00 New_York,134,"",0,1.2000000476837158
2023-05-27T19:30:00-04:00 New_York,133,"",0,0
2023-05-27T19:45:00-04:00 New_York,124,"",0,0
2023-05-27T20:00:00-04:00 New_York,125,123.75,0,0
2023-05-27T20:15:00-04:00 New_York,125,"",0,0
2023-05-27T20:30:00-04:00 New_York,119,"",0,0
2023-05-27T20:45:00-04:00 New_York,126,"",0,1.7000000476837158
2023-05-27T21:00:00-04:00 New_York,128,141.5,0,0
2023-05-27T21:15:00-04:00 New_York,193,"",0,0
2023-05-27T21:30:00-04:00 New_York,121,"",1.2999999523162842,0
2023-05-27T21:45:00-04:00 New_York,124,"",1.100000023841858,0
2023-05-27T22:00:00-04:00 New_York,117,119,0,0
2023-05-27T22:15:00-04:00 New_York,117,"",0,0
2023-05-27T22:30:00-04:00 New_York,126,"",0,0
2023-05-27T22:45:00-04:00 New_York,116,"",0,0
2023-05-27T23:00:00-04:00 New_York,123,122.75,0,0
2023-05-27T23:15:00-04:00 New_York,122,"",0,0
2023-05-27T23:30:00-04:00 New_York,124,"",0,1.100000023841858
2023-05-27T23:45:00-04:00 New_York,122,"",0,0
2023-05-28T00:00:00-04:00 New_York,134,133.75,0,0
2023-05-28T00:15:00-04:00 New_York,133,"",0,0
2023-05-28T00:30:00-04:00 New_York,136,"",0,0.5
2023-05-28T00:45:00-04:00 New_York,132,"",0,0
2023-05-28T01:00:00-04:00 New_York,130,131.5,0,0
2023-05-28T01:15:00-04:00 New_York,132,"",0,0
2023-05-28T01:30:00-04:00 New_York,132,"",0,0.5
2023-05-28T01:45:00-04:00 New_York,132,"",0,0.800000011920929
2023-05-28T02:00:00-04:00 New_York,130,130.25,0,0
2023-05-28T02:15:00-04:00 New_York,130,"",0,0
2023-05-28T02:30:00-04:00 New_York,133,"",0,0
2023-05-28T02:45:00-04:00 New_York,128,"",0,0
2023-05-28T03:00:00-04:00 New_York,123,124.75,0,1.7999999523162842
2023-05-28T03:15:00-04:00 New_York,126,"",1.5,0
2023-05-28T03:30:00-04:00 New_York,127,"",0,0
2023-05-28T03:45:00-04:00 New_York,123,"",0,0
2023-05-28T04:00:00-04:00 New_York,122,136.5,0,0
2023-05-28T04:15:00-04:00 New_York,177,"",0,1.7999999523162842
2023-05-28T04:30:00-04:00 New_York,124,"",0,0
2023-05-28T04:45:00-04:00 New_York,123,"",0,0
2023-05-28T05:00:00-04:00 New_York,129,132,0,0
2023-05-28T05:15:00-04:00 New_York,136,"",0,0
2023-05-28T05:30:00-04:00 New_York,136,"",0,0
2023-05-28T05:45:00-04:00 New_York,127,"",0,0
2023-05-28T06:00:00-04:00 New_York,134,128,0,0
2023-05-28T06:15:00-04:00 New_York,128,"",1.2000000476837158,0
2023-05-28T06:30:00-04:00 New_York,123,"",0,0
2023-05-28T06:45:00-04:00 New_York,127,"",0,0
2023-05-28T07:00:00-04:00 New_York,84,84.5,0,0.800000011920929
2023-05-28T07:15:00-04:00 New_York,95,"",0,0
2023-05-28T07:30:00-04:00 New_York,78,"",0,0
2023-05-28T07:45:00-04:00 New_York,81,"",0,1.2999999523162842
2023-05-28T08:00:00-04:00 New_York,75,90.75,0,1
2023-05-28T08:15:00-04:00 New_York,79,"",0,0
2023-05-28T08:30:00-04:00 New_York,134,"",0,0
2023-05-28T08:45:00-04:00 New_York,75,"",0,1.2000000476837158
2023-05-28T09:00:00-04:00 New_York,88,90.5,1.5,0
2023-05-28T09:15:00-04:00 New_York,89,"",0,0
2023-05-28T09:30:00-04:00 New_York,90,"",0,0
2023-05-28T09:45:00-04:00 New_York,95,"",0,1.399999976158142
2023-05-28T10:00:00-04:00 New_York,142,118.5,0,0
2023-05-28T10:15:00-04:00 New_York,162,"",0,0
2023-05-28T10:30:00-04:00 New_York,88,"",0,0
2023-05-28T10:45:00-04:00 New_York,82,"",0,0.8999999761581421
2023-05-28T11:00:00-04:00 New_York,91,87.75,0,0.6000000238418579
2023-05-28T11:15:00-04:00 New_York,86,"",0,0
2023-05-28T11:30:00-04:00 New_York,86,"",0,0
2023-05-28T11:45:00-04:00 New_York,88,"",0,1.100000023841858
2023-05-28T12:00:00-04:00 New_York,95,83.75,0,0
2023-05-28T12:15:00-04:00 New_York,79,"",1.399999976158142,1.899999976158142
2023-05-28T12:30:00-04:00 New_York,81,"",0,0
2023-05-28T12:45:00-04:00 New_York,80,"",0,0
